var1,var2,var3,score,d12,d13,d23
jj_lnu_dPhi,blnu_pt,all_sT,0.047817564879104435,0.011910713423304206,0.0010935100126753642,0.13044847120133374
bjets_mbb,bjets_dPhi,bjet_bijet_dR,0.04772775164484925,0.01608301767937029,0.1178337124325761,0.009266524822601367
bb_lnu_dR,bjets_mean_pt,trijet_bijet_dEta,0.047642911389557195,0.10914060043106451,0.02168102505773692,0.012107108679870136
bb_lnu_dR,met_pt,all_jets_HT,0.047136328979262954,0.025053343142253548,0.08823226372935125,0.02812338006618406
bjets_mbb,blnu_pt,met_pt,0.04697481411381307,0.07539810790175944,0.03659818230716484,0.028928152132514928
jj_lnu_dPhi,bb_lnu_dR,bjets_mean_pt,0.046841798516402154,0.012989526359701676,0.018395268758440275,0.10914060043106451
blnu_mT,all_sT,all_jets_HT,0.046760485219558,0.04420189125682128,0.0741697241809185,0.02190984022093423
bjets_mbb,bjets_dPhi,blnu_mT,0.04649924762528299,0.01608301767937029,0.11453201901029098,0.008882706186187733
jj_lnu_dPhi,bjets_mean_pt,met_pt,0.046204429357727055,0.018395268758440275,0.014796569840434311,0.10542144947430657
bb_lnu_dPhi,bb_lnu_dR,bjets_mean_pt,0.04605915608252309,0.024749892150046575,0.004286975666458193,0.10914060043106451
jj_lnu_dPhi,bjets_mbb,blnu_mT,0.045876344931650485,0.010496657682622184,0.012600358102038281,0.11453201901029098
bjets_pt_bb,bjet_bijet_dR,blnu_pt,0.04570623878313957,0.09848211418504033,0.0015489576018617723,0.03708764456251662
bjets_mbb,bjet_bijet_dR,trijet_bijet_dEta,0.04515344159120884,0.1178337124325761,0.005235456240933763,0.012391156100116665
jj_lnu_dPhi,bjets_mbb,bjet_bijet_dR,0.04475738081635339,0.010496657682622184,0.005941772333861897,0.1178337124325761
bjets_mean_pt,trijet_bijet_dEta,met_pt,0.04474047270404594,0.012107108679870136,0.10542144947430657,0.016692859957961118
bjets_pt_bb,bjets_dR,bb_lnu_dPhi,0.04415157391291318,0.12258617926090642,0.006704942798968475,0.0031635996788646386
bjets_mbb,bjets_dEta,blnu_mT,0.04404902199173625,0.004405922840190489,0.11453201901029098,0.01320912412472729
bjets_pt_bb,bjets_dR,bjets_dEta,0.04377223766419072,0.12258617926090642,0.0009011538485790019,0.007829379883086742
bjets_mbb,bjet_bijet_dR,bjets_dEta,0.043523144923625114,0.1178337124325761,0.004405922840190489,0.008329799498108772
bjets_dPhi,bjets_mean_pt,all_sT,0.04345739671187146,0.01624616521764647,0.013228037681711255,0.10089798723625665
bjets_mbb,bb_lnu_dPhi,blnu_mT,0.0434526709225651,0.0038540815920879365,0.11453201901029098,0.011971912165316383
bjets_pt_bb,bb_lnu_dPhi,bjet_bijet_dR,0.0429513204990463,0.006704942798968475,0.09848211418504033,0.0236669045131301
bjets_dPhi,bjets_mean_pt,met_pt,0.04289608829608655,0.01624616521764647,0.007020650196306624,0.10542144947430657
bjets_pt_bb,bjet_bijet_dR,trijet_bijet_dEta,0.04281819322634276,0.09848211418504033,0.017581309393871297,0.012391156100116665
jj_lnu_dPhi,blnu_pt,bjets_mean_pt,0.042783352189358054,0.011910713423304206,0.018395268758440275,0.09804407438632967
bjets_dR,bjet_bijet_dR,met_pt,0.04238021195363254,0.03297559541731526,0.07980620253622672,0.014358837907355662
bjets_dPhi,bb_lnu_dR,bjets_mean_pt,0.04226901808085307,0.0014202885938482393,0.01624616521764647,0.10914060043106451
bjets_mean_pt,bjets_dEta,met_pt,0.04219305781371115,0.0014100612974870081,0.10542144947430657,0.019747662669339885
bb_lnu_dR,bjets_mean_pt,bjets_dEta,0.042001559681548485,0.10914060043106451,0.015454017316093955,0.0014100612974870081
bjets_mbb,bjets_dPhi,all_jets_HT,0.041816345876939366,0.01608301767937029,0.09473430222992857,0.014631717721519248
bb_lnu_dR,met_pt,all_sT,0.041768621089015495,0.025053343142253548,0.08586353334407967,0.014388986780713264
bjets_pt_bb,trijet_bijet_dEta,met_pt,0.04112038616892531,0.017581309393871297,0.08908698915494352,0.016692859957961118
blnu_pt,bjets_mean_pt,bjets_dEta,0.04106375166069597,0.09804407438632967,0.023737119298271242,0.0014100612974870081
bjets_dR,bjet_bijet_dR,blnu_pt,0.04099804658559273,0.03297559541731526,0.0529308997769463,0.03708764456251662
bb_lnu_dPhi,bb_lnu_dR,all_sT,0.04094371177047268,0.024749892150046575,0.012217709817291799,0.08586353334407967
bb_lnu_dPhi,blnu_pt,bjets_mean_pt,0.040821725962331766,0.020134127834207437,0.004286975666458193,0.09804407438632967
met_pt,blnu_mT,all_jets_HT,0.04061838396640652,0.019562047652117,0.02812338006618406,0.0741697241809185
bb_lnu_dPhi,bjets_mean_pt,met_pt,0.040604437145496455,0.004286975666458193,0.012104886295724603,0.10542144947430657
jj_lnu_dPhi,bjets_pt_bb,bjet_bijet_dR,0.04053211623362881,0.017172462181984195,0.005941772333861897,0.09848211418504033
jj_lnu_dPhi,bjets_pt_bb,met_pt,0.040352007059120676,0.017172462181984195,0.014796569840434311,0.08908698915494352
jj_lnu_dPhi,bjets_mean_pt,all_sT,0.04012892200245743,0.018395268758440275,0.0010935100126753642,0.10089798723625665
bjets_dPhi,blnu_pt,bjets_mean_pt,0.04008335256426096,0.005959818088806745,0.01624616521764647,0.09804407438632967
bjets_mean_pt,trijet_bijet_dEta,all_sT,0.040054060678957504,0.012107108679870136,0.10089798723625665,0.007157086120745722
jj_lnu_dPhi,bjets_pt_bb,bjets_mbb,0.039895710459680246,0.017172462181984195,0.010496657682622184,0.09201801151443437
bjets_pt_bb,blnu_pt,met_pt,0.03985469962977341,0.0015489576018617723,0.08908698915494352,0.028928152132514928
bb_lnu_dPhi,bb_lnu_dR,all_jets_HT,0.0398313561690497,0.024749892150046575,0.006511912627751289,0.08823226372935125
bjets_mbb,met_pt,all_sT,0.03980419960971756,0.03659818230716484,0.06842542974127458,0.014388986780713264
bb_lnu_dR,bjets_dEta,all_jets_HT,0.03974619044400606,0.015454017316093955,0.08823226372935125,0.015552290286572975
bjets_mean_pt,bjets_dEta,all_sT,0.039303843257275005,0.0014100612974870081,0.10089798723625665,0.015603481238081345
blnu_pt,bjets_mean_pt,trijet_bijet_dEta,0.0392232332832018,0.09804407438632967,0.0075185167834055855,0.012107108679870136
bb_lnu_dPhi,bjets_mean_pt,all_sT,0.039134224240002215,0.004286975666458193,0.012217709817291799,0.10089798723625665
bb_lnu_dR,bjets_dEta,all_sT,0.03897367729941833,0.015454017316093955,0.08586353334407967,0.015603481238081345
bb_lnu_dR,trijet_bijet_dEta,all_jets_HT,0.03870579638788677,0.02168102505773692,0.08823226372935125,0.006204100376572152
bjets_pt_bb,bjets_mbb,bjets_dPhi,0.03852410360393959,0.09201801151443437,0.007471281618014121,0.01608301767937029
bjets_pt_bb,bjets_dPhi,bjet_bijet_dR,0.03840664020855194,0.007471281618014121,0.09848211418504033,0.009266524822601367
bjets_pt_bb,bjets_mbb,trijet_bijet_dEta,0.03827825904974647,0.09201801151443437,0.017581309393871297,0.005235456240933763
bb_lnu_dR,trijet_bijet_dEta,all_sT,0.03823388150752077,0.02168102505773692,0.08586353334407967,0.007157086120745722
bjets_mbb,bjets_dEta,all_jets_HT,0.03823083845223068,0.004405922840190489,0.09473430222992857,0.015552290286572975
bjet_bijet_dR,trijet_bijet_dEta,blnu_mT,0.037948254307366085,0.012391156100116665,0.07661059598659428,0.024843010835387303
bb_lnu_dPhi,bjet_bijet_dR,blnu_mT,0.037416470888346924,0.0236669045131301,0.011971912165316383,0.07661059598659428
jj_lnu_dPhi,bjets_mbb,all_jets_HT,0.03732868478879372,0.010496657682622184,0.006755094453830402,0.09473430222992857
bjet_bijet_dR,met_pt,blnu_mT,0.036843827182022316,0.014358837907355662,0.07661059598659428,0.019562047652117
bjets_pt_bb,bjets_dEta,met_pt,0.03657860189095414,0.0009011538485790019,0.08908698915494352,0.019747662669339885
jj_lnu_dPhi,bb_lnu_dR,all_jets_HT,0.035992294847627775,0.012989526359701676,0.006755094453830402,0.08823226372935125
bjets_pt_bb,bb_lnu_dPhi,met_pt,0.035965606083212205,0.006704942798968475,0.08908698915494352,0.012104886295724603
bjets_pt_bb,bjet_bijet_dR,bjets_dEta,0.035904355843909365,0.09848211418504033,0.0009011538485790019,0.008329799498108772
bjets_mbb,trijet_bijet_dEta,all_jets_HT,0.03539128628247816,0.005235456240933763,0.09473430222992857,0.006204100376572152
trijet_bijet_dEta,blnu_mT,all_jets_HT,0.03507227846429265,0.024843010835387303,0.006204100376572152,0.0741697241809185
bjets_mbb,bb_lnu_dPhi,all_jets_HT,0.0350334321499226,0.0038540815920879365,0.09473430222992857,0.006511912627751289
bjets_dPhi,bb_lnu_dR,all_jets_HT,0.03476142334823958,0.0014202885938482393,0.014631717721519248,0.08823226372935125
bjets_pt_bb,bjets_dPhi,met_pt,0.03452630698975476,0.007471281618014121,0.08908698915494352,0.007020650196306624
bjets_mbb,blnu_pt,bjets_dEta,0.034513716680073726,0.07539810790175944,0.004405922840190489,0.023737119298271242
bjets_dEta,blnu_mT,all_jets_HT,0.034310379530739586,0.01320912412472729,0.015552290286572975,0.0741697241809185
bjets_pt_bb,bjets_mbb,bb_lnu_dPhi,0.03419234530183026,0.09201801151443437,0.006704942798968475,0.0038540815920879365
bjets_dPhi,bb_lnu_dR,all_sT,0.03350395320654639,0.0014202885938482393,0.013228037681711255,0.08586353334407967
jj_lnu_dPhi,bb_lnu_dR,all_sT,0.0333155232388189,0.012989526359701676,0.0010935100126753642,0.08586353334407967
bjets_mbb,bb_lnu_dPhi,blnu_pt,0.03312877244268494,0.0038540815920879365,0.07539810790175944,0.020134127834207437
bjet_bijet_dR,bjets_dEta,blnu_mT,0.03271650653647678,0.008329799498108772,0.07661059598659428,0.01320912412472729
jj_lnu_dPhi,bjets_mbb,blnu_pt,0.03260182633589528,0.010496657682622184,0.011910713423304206,0.07539810790175944
bjets_mbb,bjets_dPhi,all_sT,0.03257882836745204,0.01608301767937029,0.06842542974127458,0.013228037681711255
bjets_dPhi,blnu_mT,all_jets_HT,0.032561382696208487,0.008882706186187733,0.014631717721519248,0.0741697241809185
bjets_mbb,bjets_dPhi,blnu_pt,0.03248031455664549,0.01608301767937029,0.07539810790175944,0.005959818088806745
bjets_pt_bb,bjets_mbb,bjets_dEta,0.03244169606773462,0.09201801151443437,0.0009011538485790019,0.004405922840190489
jj_lnu_dPhi,bjet_bijet_dR,blnu_mT,0.03171757547416482,0.005941772333861897,0.012600358102038281,0.07661059598659428
bjets_dPhi,bjet_bijet_dR,blnu_mT,0.03158660899846113,0.009266524822601367,0.008882706186187733,0.07661059598659428
jj_lnu_dPhi,blnu_mT,all_jets_HT,0.031175058912262393,0.012600358102038281,0.006755094453830402,0.0741697241809185
jj_lnu_dPhi,bjets_dR,blnu_pt,0.030970331371136212,0.028069380913158123,0.011910713423304206,0.0529308997769463
bb_lnu_dPhi,blnu_mT,all_jets_HT,0.03088451632466206,0.011971912165316383,0.006511912627751289,0.0741697241809185
bb_lnu_dR,blnu_pt,met_pt,0.029764302362677842,0.03531141181326505,0.025053343142253548,0.028928152132514928
bjets_mbb,bjets_dEta,all_sT,0.029478277939848807,0.004405922840190489,0.06842542974127458,0.015603481238081345
bjets_mbb,blnu_pt,trijet_bijet_dEta,0.029384026975366257,0.07539810790175944,0.005235456240933763,0.0075185167834055855
bjets_dR,blnu_pt,bjets_dEta,0.028165799652768095,0.0529308997769463,0.007829379883086742,0.023737119298271242
bjets_mbb,bb_lnu_dPhi,all_sT,0.02816574038355144,0.0038540815920879365,0.06842542974127458,0.012217709817291799
bjets_dPhi,bjets_mean_pt,all_jets_HT,0.028108832666054906,0.01624616521764647,0.014631717721519248,0.053448615058999005
bb_lnu_dPhi,bjet_bijet_dR,blnu_pt,0.02696289230328472,0.0236669045131301,0.020134127834207437,0.03708764456251662
bjets_mbb,trijet_bijet_dEta,all_sT,0.02693932403431802,0.005235456240933763,0.06842542974127458,0.007157086120745722
bjets_dR,bjets_dPhi,blnu_pt,0.026936461368776227,0.02191866624057564,0.0529308997769463,0.005959818088806745
bjet_bijet_dR,blnu_pt,met_pt,0.026791544867462404,0.03708764456251662,0.014358837907355662,0.028928152132514928
bb_lnu_dPhi,bb_lnu_dR,blnu_pt,0.026731810599173022,0.024749892150046575,0.020134127834207437,0.03531141181326505
jj_lnu_dPhi,bjets_mbb,all_sT,0.02667186581219071,0.010496657682622184,0.0010935100126753642,0.06842542974127458
jj_lnu_dPhi,bjets_mean_pt,all_jets_HT,0.02619965942375656,0.018395268758440275,0.006755094453830402,0.053448615058999005
met_pt,blnu_mT,all_sT,0.02605097522988385,0.019562047652117,0.014388986780713264,0.04420189125682128
bjets_dR,bb_lnu_dPhi,blnu_pt,0.025409542430006125,0.0031635996788646386,0.0529308997769463,0.020134127834207437
trijet_bijet_dEta,blnu_mT,all_sT,0.025400662737651434,0.024843010835387303,0.007157086120745722,0.04420189125682128
bb_lnu_dR,blnu_pt,bjets_dEta,0.024834182809210084,0.03531141181326505,0.015454017316093955,0.023737119298271242
bjets_dEta,blnu_mT,all_sT,0.02433816553987664,0.01320912412472729,0.015603481238081345,0.04420189125682128
blnu_pt,bjets_dEta,met_pt,0.02413764470004202,0.023737119298271242,0.028928152132514928,0.019747662669339885
bjets_mean_pt,trijet_bijet_dEta,all_jets_HT,0.023919941371813764,0.012107108679870136,0.053448615058999005,0.006204100376572152
bjets_mean_pt,bjets_dEta,all_jets_HT,0.023470322214352995,0.0014100612974870081,0.053448615058999005,0.015552290286572975
bjet_bijet_dR,blnu_pt,bjets_dEta,0.023051521119632212,0.03708764456251662,0.008329799498108772,0.023737119298271242
bb_lnu_dPhi,blnu_mT,all_sT,0.02279717107980982,0.011971912165316383,0.012217709817291799,0.04420189125682128
bjets_dR,blnu_pt,trijet_bijet_dEta,0.022410866277512046,0.0529308997769463,0.006783182272184257,0.0075185167834055855
jj_lnu_dPhi,bjets_dR,bjet_bijet_dR,0.022328916221445092,0.028069380913158123,0.005941772333861897,0.03297559541731526
bjets_dPhi,blnu_mT,all_sT,0.02210421170824009,0.008882706186187733,0.013228037681711255,0.04420189125682128
jj_lnu_dPhi,bb_lnu_dPhi,bb_lnu_dR,0.0215345854292798,0.026864337778091163,0.012989526359701676,0.024749892150046575
bb_lnu_dR,blnu_pt,trijet_bijet_dEta,0.021503651218135852,0.03531141181326505,0.02168102505773692,0.0075185167834055855
met_pt,all_sT,all_jets_HT,0.02147406902261052,0.014388986780713264,0.02812338006618406,0.02190984022093423
bb_lnu_dPhi,bjets_mean_pt,all_jets_HT,0.021415834451069496,0.004286975666458193,0.006511912627751289,0.053448615058999005
bjets_dR,bjets_dPhi,bjet_bijet_dR,0.021386928826830756,0.02191866624057564,0.03297559541731526,0.009266524822601367
bjets_dEta,met_pt,all_jets_HT,0.02114111100736564,0.019747662669339885,0.015552290286572975,0.02812338006618406
bb_lnu_dPhi,blnu_pt,met_pt,0.020389055420815656,0.020134127834207437,0.012104886295724603,0.028928152132514928
trijet_bijet_dEta,met_pt,blnu_mT,0.020365972815155137,0.016692859957961118,0.024843010835387303,0.019562047652117
jj_lnu_dPhi,bb_lnu_dR,blnu_pt,0.020070550532090312,0.012989526359701676,0.011910713423304206,0.03531141181326505
bjets_dR,bb_lnu_dPhi,bjet_bijet_dR,0.01993536653643667,0.0031635996788646386,0.03297559541731526,0.0236669045131301
jj_lnu_dPhi,bb_lnu_dPhi,blnu_pt,0.019636393011867603,0.026864337778091163,0.011910713423304206,0.020134127834207437
jj_lnu_dPhi,bjets_dR,bb_lnu_dPhi,0.019365772790037976,0.028069380913158123,0.026864337778091163,0.0031635996788646386
jj_lnu_dPhi,blnu_mT,all_sT,0.01929858645717831,0.012600358102038281,0.0010935100126753642,0.04420189125682128
bjet_bijet_dR,blnu_pt,trijet_bijet_dEta,0.01899910581534629,0.03708764456251662,0.012391156100116665,0.0075185167834055855
jj_lnu_dPhi,bb_lnu_dPhi,bjet_bijet_dR,0.01882433820836105,0.026864337778091163,0.005941772333861897,0.0236669045131301
bjets_mean_pt,trijet_bijet_dEta,blnu_mT,0.01863182828182726,0.012107108679870136,0.01894536533022434,0.024843010835387303
jj_lnu_dPhi,blnu_pt,met_pt,0.01854514513208448,0.011910713423304206,0.014796569840434311,0.028928152132514928
jj_lnu_dPhi,bjet_bijet_dR,blnu_pt,0.018313376773227575,0.005941772333861897,0.011910713423304206,0.03708764456251662
jj_lnu_dPhi,bb_lnu_dPhi,met_pt,0.01792193130475003,0.026864337778091163,0.014796569840434311,0.012104886295724603
blnu_pt,trijet_bijet_dEta,met_pt,0.01771317629129388,0.0075185167834055855,0.028928152132514928,0.016692859957961118
bjets_dEta,all_sT,all_jets_HT,0.017688537248529517,0.015603481238081345,0.015552290286572975,0.02190984022093423
bjets_dEta,met_pt,blnu_mT,0.017506278148728058,0.019747662669339885,0.01320912412472729,0.019562047652117
bjets_dPhi,bjet_bijet_dR,blnu_pt,0.01743799582464158,0.009266524822601367,0.005959818088806745,0.03708764456251662
bjets_dR,bjet_bijet_dR,trijet_bijet_dEta,0.017383311263205397,0.03297559541731526,0.006783182272184257,0.012391156100116665
jj_lnu_dPhi,bb_lnu_dPhi,blnu_mT,0.017145536015148607,0.026864337778091163,0.012600358102038281,0.011971912165316383
trijet_bijet_dEta,met_pt,all_jets_HT,0.017006780133572444,0.016692859957961118,0.006204100376572152,0.02812338006618406
jj_lnu_dPhi,bjets_pt_bb,bb_lnu_dPhi,0.016913914253014608,0.017172462181984195,0.026864337778091163,0.006704942798968475
jj_lnu_dPhi,bjets_mean_pt,blnu_mT,0.016646997396900964,0.018395268758440275,0.012600358102038281,0.01894536533022434
bjets_dPhi,met_pt,all_jets_HT,0.01659191599466998,0.007020650196306624,0.014631717721519248,0.02812338006618406
bjets_dPhi,all_sT,all_jets_HT,0.016589865208054912,0.013228037681711255,0.014631717721519248,0.02190984022093423
bjets_dEta,met_pt,all_sT,0.016580043562711498,0.019747662669339885,0.015603481238081345,0.014388986780713264
jj_lnu_dPhi,met_pt,all_jets_HT,0.016558348120149592,0.014796569840434311,0.006755094453830402,0.02812338006618406
jj_lnu_dPhi,bb_lnu_dPhi,bjets_mean_pt,0.016515527400996544,0.026864337778091163,0.018395268758440275,0.004286975666458193
bjets_dR,bjet_bijet_dR,bjets_dEta,0.01637825826617026,0.03297559541731526,0.007829379883086742,0.008329799498108772
jj_lnu_dPhi,met_pt,blnu_mT,0.015652991864863196,0.014796569840434311,0.012600358102038281,0.019562047652117
bb_lnu_dPhi,met_pt,all_jets_HT,0.015580059663219986,0.012104886295724603,0.006511912627751289,0.02812338006618406
bjets_dPhi,bjets_mean_pt,blnu_mT,0.01469141224468618,0.01624616521764647,0.008882706186187733,0.01894536533022434
bb_lnu_dPhi,met_pt,blnu_mT,0.014546282037719328,0.012104886295724603,0.011971912165316383,0.019562047652117
bjets_dPhi,bb_lnu_dR,blnu_pt,0.01423050616530668,0.0014202885938482393,0.005959818088806745,0.03531141181326505
bjets_dPhi,blnu_pt,met_pt,0.013969540139209433,0.005959818088806745,0.007020650196306624,0.028928152132514928
jj_lnu_dPhi,bjets_mbb,bb_lnu_dPhi,0.013738359017600428,0.010496657682622184,0.026864337778091163,0.0038540815920879365
bb_lnu_dPhi,all_sT,all_jets_HT,0.013546487555325773,0.012217709817291799,0.006511912627751289,0.02190984022093423
jj_lnu_dPhi,bb_lnu_dPhi,all_sT,0.013391852536019442,0.026864337778091163,0.0010935100126753642,0.012217709817291799
jj_lnu_dPhi,bb_lnu_dPhi,all_jets_HT,0.013377114953224285,0.026864337778091163,0.006755094453830402,0.006511912627751289
bb_lnu_dPhi,met_pt,all_sT,0.012903860964576555,0.012104886295724603,0.012217709817291799,0.014388986780713264
trijet_bijet_dEta,met_pt,all_sT,0.012746310953140036,0.016692859957961118,0.007157086120745722,0.014388986780713264
jj_lnu_dPhi,bb_lnu_dPhi,bjets_dEta,0.012620903206291991,0.026864337778091163,0.004394930235322617,0.0066034416054621976
jj_lnu_dPhi,bb_lnu_dPhi,trijet_bijet_dEta,0.012513619109425672,0.026864337778091163,0.0007282472193191828,0.009948272330866668
bjets_dPhi,met_pt,blnu_mT,0.011821801344870451,0.007020650196306624,0.008882706186187733,0.019562047652117
trijet_bijet_dEta,all_sT,all_jets_HT,0.011757008906084034,0.007157086120745722,0.006204100376572152,0.02190984022093423
bb_lnu_dPhi,bjets_mean_pt,blnu_mT,0.01173475105399964,0.004286975666458193,0.011971912165316383,0.01894536533022434
bjets_dPhi,met_pt,all_sT,0.011545891552910382,0.007020650196306624,0.013228037681711255,0.014388986780713264
bjets_mean_pt,bjets_dEta,blnu_mT,0.011188183584146213,0.0014100612974870081,0.01894536533022434,0.01320912412472729
jj_lnu_dPhi,bjets_pt_bb,blnu_pt,0.010210711069050056,0.017172462181984195,0.011910713423304206,0.0015489576018617723
jj_lnu_dPhi,met_pt,all_sT,0.010093022211274312,0.014796569840434311,0.0010935100126753642,0.014388986780713264
jj_lnu_dPhi,all_sT,all_jets_HT,0.00991948156248,0.0010935100126753642,0.006755094453830402,0.02190984022093423
bjets_pt_bb,bb_lnu_dPhi,blnu_pt,0.009462676078345895,0.006704942798968475,0.0015489576018617723,0.020134127834207437
bjets_pt_bb,blnu_pt,trijet_bijet_dEta,0.008882927926379552,0.0015489576018617723,0.017581309393871297,0.0075185167834055855
bjets_pt_bb,blnu_pt,bjets_dEta,0.008729076916237338,0.0015489576018617723,0.0009011538485790019,0.023737119298271242
bjets_pt_bb,bjets_dPhi,blnu_pt,0.004993352436227547,0.007471281618014121,0.0015489576018617723,0.005959818088806745
