llr_name,mu_value,llr_type,n_variables
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_blnu_mT_x_trijet_mInv_x_trijet_bijet_dR_llr,287.75,from_multivar,6
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_llr,287.75,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,287.8125,from_multivar,7
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,287.8125,from_multivar,9
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_rat_llr,287.8125,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,287.875,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,287.9375,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_trijet_mInv_x_trijet_bijet_dR_llr,288.0,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_x_trijet_bijet_dR_llr,288.25,from_multivar,8
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_bijet_dR_llr,288.25,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,288.25,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_bijet_dR_llr,288.25,from_multivar,6
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_llr,288.25,from_multivar,7
bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,288.25,from_multivar,8
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,288.25,from_multivar,9
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_blnu_mT_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,288.25,from_multivar,7
bjets_dR_x_bjets_pt_bb_x_blnu_pt_x_trijet_pt_rat_llr,288.25,from_multivar,4
bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_pt_rat_llr,288.25,from_multivar,5
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_rat_llr,288.5,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,288.625,from_multivar,7
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,288.625,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_pt_rat_llr,288.625,from_multivar,6
bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_llr,288.625,from_multivar,6
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,288.75,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,288.75,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_llr,288.75,from_multivar,7
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,288.75,from_multivar,9
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,288.8125,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,288.8125,from_multivar,9
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_trijet_mInv_x_trijet_pt_llr,288.875,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_pt_llr,288.875,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_pt_rat_llr,288.875,from_multivar,7
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_trijet_pt_llr,288.9375,from_multivar,5
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_trijet_mInv_x_trijet_pt_rat_llr,288.9375,from_multivar,5
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_pt_rat_x_trijet_bijet_dR_llr,288.9688,from_multivar,6
bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,289.0,from_multivar,6
bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_llr,289.0,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,289.25,from_multivar,9
bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,289.25,from_multivar,9
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,289.25,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_pt_llr,289.25,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_bijet_dR_llr,289.25,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,289.25,from_multivar,7
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,289.25,from_multivar,8
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_bijet_dR_llr,289.25,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_trijet_bijet_dR_llr,289.25,from_multivar,6
bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_llr,289.25,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_pt_x_trijet_pt_llr,289.25,from_multivar,5
bjets_mbb_x_bjets_pt_bb_x_blnu_mT_x_trijet_bijet_dR_llr,289.25,from_multivar,4
bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_llr,289.25,from_multivar,5
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,289.25,from_multivar,6
bjets_mbb_x_bjets_pt_bb_x_trijet_pt_rat_x_trijet_bijet_dR_llr,289.5,from_multivar,4
bjets_mbb_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,289.5,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,289.625,from_multivar,9
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,289.625,from_multivar,7
bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,289.625,from_multivar,7
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,289.75,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,289.8125,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,289.875,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_llr,289.9375,from_multivar,8
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_llr,290.25,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_llr,290.25,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,290.25,from_multivar,8
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_pt_rat_x_trijet_bijet_dR_llr,290.25,from_multivar,6
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_llr,290.25,from_multivar,6
bjets_mbb_x_bjets_pt_bb_x_trijet_mInv_x_trijet_bijet_dR_llr,290.25,from_multivar,4
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_bijet_dR_llr,290.5,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_llr,290.5,from_multivar,6
bjets_dR_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_llr,290.625,from_multivar,5
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,290.75,from_multivar,6
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_pt_rat_x_trijet_bijet_dR_llr,290.875,from_multivar,7
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_mT_x_trijet_pt_llr,290.875,from_multivar,5
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,290.9375,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,290.9375,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,290.9375,from_multivar,9
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,291.25,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,291.25,from_multivar,7
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_llr,291.25,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_bijet_dR_llr,291.25,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_rat_llr,291.25,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,291.25,from_multivar,10
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_blnu_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,291.25,from_multivar,6
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,291.25,from_multivar,7
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,291.625,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_bijet_dR_llr,291.625,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_pt_x_trijet_bijet_dR_llr,291.625,from_multivar,7
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_llr,291.625,from_multivar,6
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_pt_rat_llr,291.625,from_multivar,6
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_llr,291.625,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,291.625,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_pt_llr,291.75,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_llr,291.875,from_multivar,7
bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_pt_rat_llr,291.875,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_llr,291.9688,from_multivar,8
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_bijet_dR_llr,292.0,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_trijet_bijet_dR_llr,292.0,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,292.25,from_multivar,9
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_pt_rat_llr,292.25,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_bijet_dR_llr,292.25,from_multivar,7
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_llr,292.25,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_pt_rat_x_trijet_bijet_dR_llr,292.25,from_multivar,8
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_blnu_pt_x_trijet_bijet_dR_llr,292.25,from_multivar,5
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_trijet_pt_llr,292.625,from_multivar,4
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_blnu_pt_x_trijet_pt_rat_llr,292.75,from_multivar,5
bjets_mbb_x_bjets_pt_bb_x_trijet_bijet_dR_llr,292.75,from_multivar,3
bjets_mbb_x_bjets_dR_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_llr,292.75,from_multivar,5
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_trijet_pt_llr,292.75,from_multivar,5
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,292.75,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_llr,292.875,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,292.875,from_multivar,6
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,292.875,from_multivar,5
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,292.875,from_multivar,9
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,292.875,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,292.875,from_multivar,7
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,292.9375,from_multivar,8
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,292.9375,from_multivar,8
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_llr,292.9688,from_multivar,7
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_bijet_dR_llr,293.0,from_multivar,7
bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,293.0,from_multivar,8
bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_pt_rat_llr,293.25,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_llr,293.25,from_multivar,5
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,293.25,from_multivar,8
bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_x_trijet_bijet_dR_llr,293.25,from_multivar,7
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_llr,293.25,from_multivar,7
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,293.25,from_multivar,7
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_llr,293.25,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,293.25,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,293.25,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,293.25,from_multivar,7
bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_llr,293.25,from_multivar,7
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_llr,293.5,from_multivar,7
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,293.5,from_multivar,10
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_llr,293.5,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_pt_rat_x_trijet_bijet_dR_llr,293.5,from_multivar,7
bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_bijet_dR_llr,293.625,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_bijet_dR_llr,293.625,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_pt_llr,293.625,from_multivar,4
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_llr,293.625,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_bijet_dR_llr,293.75,from_multivar,7
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,293.75,from_multivar,7
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,293.8125,from_multivar,8
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,294.0,from_multivar,7
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_trijet_bijet_dR_llr,294.0,from_multivar,4
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_pt_x_trijet_pt_llr,294.0,from_multivar,6
bjets_dR_x_bjets_pt_bb_x_blnu_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,294.25,from_multivar,5
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,294.25,from_multivar,9
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,294.25,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_pt_rat_x_trijet_bijet_dR_llr,294.25,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,294.25,from_multivar,8
bjets_dR_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_bijet_dR_llr,294.25,from_multivar,6
bjets_mbb_x_bjets_dR_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_llr,294.25,from_multivar,6
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,294.25,from_multivar,6
bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,294.25,from_multivar,9
bjets_dR_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,294.5,from_multivar,6
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,294.5,from_multivar,9
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,294.625,from_multivar,7
bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,294.625,from_multivar,7
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_blnu_pt_x_trijet_pt_x_trijet_bijet_dR_llr,294.625,from_multivar,6
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_llr,294.75,from_multivar,8
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_llr,294.75,from_multivar,7
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_llr,294.75,from_multivar,7
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_pt_rat_llr,294.75,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_bjet1_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,294.875,from_multivar,10
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,294.9375,from_multivar,9
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet1_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,294.9375,from_multivar,9
lep0_pt_x_bjets_dR_x_bjets_pt_bb_x_bjet0_pt_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_rat_x_trijet_bijet_dR_llr,295.0,from_multivar,9
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_bjet0_pt_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_pt_rat_x_trijet_bijet_dR_llr,295.25,from_multivar,9
lep0_pt_x_bjets_mbb_x_bjets_pt_bb_x_blnu_mT_x_blnu_pt_x_trijet_mInv_x_trijet_pt_x_trijet_bijet_dR_llr,295.25,from_multivar,8
lep0_pt_x_bjets_mbb_x_bjets_dR_x_bjet0_pt_x_bjet1_pt_x_blnu_mT_x_blnu_pt_llr,295.25,from_multivar,7
